"","PROVIDER_ID","L1","L2","L3"
"9087","D05DC95C-0CDD-4098-B449-4B297BCCD640","Allopathic & Osteopathic Physicians","Thoracic Surgery (Cardiothoracic Vascular Surgery)","General - Not specified"
"9088","921DDE58-ECC9-4C4C-B12D-131CB6B36653","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"9089","EA1B9840-EBC4-4421-A125-A3CFE5C2D7ED","Dental Providers","Dentist","General - Not specified"
"9090","4C37568F-3849-4490-AD97-BBB959236149","Dental Providers","Dentist","General Practice"
"9091","79CB689A-A5D0-47E7-A24B-3E27DFF8B003","Allopathic & Osteopathic Physicians","Internal Medicine","Rheumatology"
"9092","284DCEE1-0349-4235-83AB-345A0E45269C","Allopathic & Osteopathic Physicians","Internal Medicine","Medical Oncology"
"9093","91D926C4-7762-4264-9B28-B8B299AB8498","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"9094","81DFF911-44A0-438F-9886-0D225D073F82","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"9095","72A6AD58-6B00-42B6-AD1B-18CF8748D4C9","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","General - Not specified"
"9096","1B664A21-1C41-4EAE-B11B-1C39720FBBFE","Physician Assistants & Advanced Practice Nursing Providers","Physician Assistant","General - Not specified"
"9097","5C3C42F1-D412-4E9F-B14C-9AE6FC902661","Eye and Vision Services Providers","Optometrist","General - Not specified"
"9098","660D8800-2F39-4AA0-B184-9DD39678A54F","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"9099","08B3FCB0-5238-4DC1-A393-E510D6FA0FB9","Behavioral Health & Social Service Providers","Counselor","Professional"
"9100","912BD3A2-7251-4AF4-B655-D7D9E1343F69","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"9101","43E0ADC5-5E2E-41D2-A4BD-8AB21B8DD652","Allopathic & Osteopathic Physicians","Obstetrics & Gynecology","General - Not specified"
"9102","04D8F314-7B69-43CE-965C-36047CCAF177","Behavioral Health & Social Service Providers","Social Worker","General - Not specified"
"9103","0B9E408C-7E8B-4746-9883-1D73C33A0C7C","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"9104","2EA2BFCB-6A92-45E4-A8D5-DF546BC41484","Allopathic & Osteopathic Physicians","Pediatrics","General - Not specified"
"9105","E0746C03-F391-47EA-BE4D-445585FD82A7","Behavioral Health & Social Service Providers","Psychologist","General - Not specified"
"9106","578AB496-D9DF-4DAF-9935-CD4DD85C3709","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"9107","1D4BFB68-6E1F-48F3-BC52-26A8D7D651A8","Eye and Vision Services Providers","Optometrist","General - Not specified"
"9108","C459F7AC-FA6B-40B3-87F6-8E1F97DB41D6","Chiropractic Providers","Chiropractor","General - Not specified"
"9109","7FF3BED4-5861-4C5C-9D74-C149A7B35942","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"9110","CE4B6E5B-FBC3-4415-A814-A7908CE80A69","Behavioral Health & Social Service Providers","Counselor","Mental Health"
"9111","C01513FC-AC6D-435D-95EC-ACEBF9537502","Nursing Service Providers","Registered Nurse","General - Not specified"
"9112","2740F59B-32ED-406D-A9FD-EACE2178351A","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"9113","CE4D8035-0DC0-447C-8388-4AC022726038","Allopathic & Osteopathic Physicians","Pediatrics","General - Not specified"
"9114","688583C8-6783-4CB4-A621-301D7746AD20","Nursing Service Providers","Registered Nurse","General - Not specified"
"9115","A2657644-EC6B-4D50-A569-509E1BE451C3","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"9116","62CF3E7B-09EF-4C60-B264-8225C95AC610","Behavioral Health & Social Service Providers","Counselor","Mental Health"
"9117","1BEEF8DE-D97C-483B-AC4D-53159A946ED6","Nursing Service Providers","Licensed Practical Nurse","General - Not specified"
"9118","F32095B4-F15B-4CB0-8BF7-FEDF7EB7E307","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"9119","AB73A460-0099-4CA1-8F22-833CBECE176F","Allopathic & Osteopathic Physicians","Orthopaedic Surgery","General - Not specified"
"9120","E84673F4-ADB3-40E2-A2F5-CFF28D15C107","Nursing Service Providers","Registered Nurse","General - Not specified"
"9121","30661484-CE22-4A42-98E1-E8F9AC3DA73F","Physician Assistants & Advanced Practice Nursing Providers","Physician Assistant","General - Not specified"
"9122","15B56E45-47C6-4944-B652-05670CA24DB5","Dental Providers","Dental Hygienist","General - Not specified"
"9123","ADBDE6EA-D922-4F72-859B-34C56BA2E4FE","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"9124","3F18AA5A-AC00-4813-A7C9-99BDC85B3032","Allopathic & Osteopathic Physicians","Internal Medicine","Interventional Cardiology"
"9125","1BC7073A-F7A5-4759-A872-D5CAB15CFD80","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"9126","87E4B4F0-214B-44F0-A90F-CA1B37BA6E55","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"9127","216310F9-4530-4099-9444-57E8E9D1D055","Dental Providers","Dental Hygienist","General - Not specified"
"9128","5006CC77-74F9-4225-BFC3-DDB0B3591E77","Allopathic & Osteopathic Physicians","Pediatrics","General - Not specified"
"9129","7BC19D87-A042-49A9-AE99-8F181B11E4DB","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"9130","D034EAF6-2186-4799-ADC3-3EB31C93192D","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"9131","668CFED1-FDDE-4C95-8723-93F6A102361F","Other Service Providers","Interpreter","General - Not specified"
"9132","D2CBBB86-C25D-4BB7-B0D8-6F838C6568D2","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"9133","C116B711-E2D3-423A-A883-9977CAFBE88D","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Psych/Mental Health"
"9134","E7B7D2BA-9B67-4BF4-BC01-0498E6954E9D","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"9135","893035E2-812D-445E-A084-F879D9380851","Student, Health Care","Student in an Organized Health Care Education/Training Program","General - Not specified"
"9136","46A2052D-B433-4685-9DF3-8716784F4FF4","Nursing Service Providers","Registered Nurse","Lactation Consultant"
"9137","9CAEAB10-4228-45DA-AEA7-67CD3B2D67BC","Behavioral Health & Social Service Providers","Counselor","Professional"
"9138","FF269264-BD66-4185-B0E9-84665428D8A2","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"9139","F15BFFD7-A62B-4CE7-AF6F-BF8C8E6FD23E","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"9140","DFFF0E78-655F-4101-9630-390B9A9B5248","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"9141","E94826A7-E5AE-4FCD-AE75-9B37BD83E414","Allopathic & Osteopathic Physicians","Psychiatry & Neurology","Sleep Medicine"
"9142","410315A9-F320-4D09-B212-9DC43F444AE4","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"9143","6A03B5EE-A052-4827-8FD3-C42C78EBAD2B","Allopathic & Osteopathic Physicians","Psychiatry & Neurology","Psychiatry"
"9144","CFBA936F-2F87-4665-9EE9-BE80F0813A75","Physician Assistants & Advanced Practice Nursing Providers","Physician Assistant","Medical"
"9145","642F8486-B77E-4C51-82CF-1287E358F01A","Allopathic & Osteopathic Physicians","Psychiatry & Neurology","Neurology"
"9146","249CDA9C-9923-45E3-AB18-73076AE1F8E9","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Psych/Mental Health"
"9147","4C766FBA-4C8A-4EB9-B370-E92908F67CA5","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"9148","CBCA3E3A-84DF-4859-85D1-08BEA2C2D857","Allopathic & Osteopathic Physicians","Internal Medicine","Infectious Disease"
"9149","3C60D476-19D7-4428-B7A0-3910A961FF40","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"9150","29419A5A-A62F-4281-8F3B-DE1DFCC9A818","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"9151","ED29E664-EE6E-43F7-B776-015E05F06F47","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"9152","6665B60E-6480-4BA4-BBD7-DBCE2A2E64CF","Other Service Providers","Genetic Counselor, MS","General - Not specified"
"9153","001F195D-022F-4A0E-827B-B4E0B749059C","Behavioral Health & Social Service Providers","Counselor","Mental Health"
"9154","7814C511-3069-4A2C-9B60-73EE40D3A023","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"9155","A41461AC-7E60-4400-9839-E7F0031B18E4","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"9156","EADA859D-9A5F-45D2-9DF4-C8CF9CEEFD49","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"9157","5BDDED4A-A4EA-4DCF-9272-7C9C7A91231A","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Adult Health"
"9158","97DD29B3-E8DF-4366-BD3C-8692A244A933","Physician Assistants & Advanced Practice Nursing Providers","Advanced Practice Midwife","General - Not specified"
"9159","D2612AA1-D861-4C6D-844A-043EB01A1058","Nursing Service Providers","Registered Nurse","General - Not specified"
"9160","E4695FAA-3399-461E-BE65-CC10E1AA070C","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"9161","00BA702E-3771-4066-8A30-C690D54A678B","Allopathic & Osteopathic Physicians","Otolaryngology","Pediatric Otolaryngology"
"9162","DA6CBD26-D6A3-45C5-85D0-469B682BCC45","Nursing Service Providers","Registered Nurse","General - Not specified"
"9163","008EBD38-0E53-4472-8F64-3DCD5A5D6CE8","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"9164","4CF361E3-5D45-40AD-9725-69403DB53024","Physician Assistants & Advanced Practice Nursing Providers","Physician Assistant","General - Not specified"
"9165","19813E4E-7B9B-46C3-B075-A65130CFC1F7","Ambulatory Health Care Facilities","Clinic/Center","Federally Qualified Health Center (FQHC)"
"9166","E12B622B-F744-4EC4-AE55-6A87D2FDAF54","Allopathic & Osteopathic Physicians","Urology","General - Not specified"
"9167","9430D88A-382D-438F-8E09-EBFD63932135","Nursing Service Providers","Registered Nurse","Community Health"
"9168","494FC40B-330D-4C69-A46F-800F51E33E6D","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"9169","83249473-44AD-467A-8E79-B14316298489","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"9170","132090AE-597C-4A3F-8F52-29FA1DED5514","Nursing Service Providers","Registered Nurse","General - Not specified"
"9171","4BFDCAF5-EC6F-4E2F-B485-075D109E2845","Dental Providers","Dentist","General - Not specified"
"9172","D94FA2CD-97A6-43E3-86B2-EF766637BA90","Nursing Service Related Providers","Nurse's Aide","General - Not specified"
"9173","09075CE9-1D12-478E-A4F8-7FD23B8D795E","Other Service Providers","Naturopath","General - Not specified"
"9174","D00F46CE-7AF1-4D96-A92D-76056E82BB94","Nursing Service Providers","Registered Nurse","General - Not specified"
"9175","366E5C23-DB7F-4DEE-B434-E7031284F7D1","Ambulatory Health Care Facilities","Clinic/Center","Ambulatory Family Planning Facility"
"9176","32A56FCD-A899-4707-91FC-544D8547AA9C","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"9177","08892F9D-5934-4CEB-969A-CDA79836A34B","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Acute Care"
"9178","B5E35DAF-065B-45CC-A458-EC70AD3D6166","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"9179","BDAE42C5-468A-428B-BB4C-E706DC06B6FC","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"9180","6D2BE908-68A4-4010-BBC6-B6563A22683F","Allopathic & Osteopathic Physicians","Psychiatry & Neurology","Psychiatry"
"9181","FF5E7D70-A89F-4F92-929D-446168FF6623","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"9182","55697891-F8A5-4138-B9FD-CFCC724CDEE2","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"9183","983A2B1D-8934-47DA-ACB1-FAFCFADA3933","Allopathic & Osteopathic Physicians","Pediatrics","General - Not specified"
"9184","592BFE1B-CC2D-40CE-97C1-0CC9CC3DC35C","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Primary Care"
"9185","53BE84CD-FC6C-4834-8839-AF2288B2A492","Behavioral Health & Social Service Providers","Psychologist","General - Not specified"
"9186","881CB318-7DD8-42BF-9EA3-2001E5F69076","Allopathic & Osteopathic Physicians","Pediatrics","General - Not specified"
"9187","360D081C-A775-471E-83C8-F3FD0A2C089C","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","General - Not specified"
"9188","B6EF20F0-3850-4AD1-B3BD-EFA0964FA657","Student, Health Care","Student in an Organized Health Care Education/Training Program","General - Not specified"
"9189","1E836D66-9714-4EC5-85DE-2A926FE35E5B","Speech, Language and Hearing Service Providers","Speech-Language Pathologist","General - Not specified"
"9190","12461A1E-672A-4743-87ED-8EB9C1838C05","Behavioral Health & Social Service Providers","Social Worker","General - Not specified"
"9191","25B71F16-8D10-4303-9334-4DB248AF8849","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","General - Not specified"
"9192","E337C299-F67F-459E-809E-5063B1ACBBDF","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"9193","59FE0315-B034-459E-9005-1FB15106B643","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"9194","248A9941-4F9F-43A3-B153-3D4905C9B06C","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"9195","626933AA-D6E8-4952-B7EC-B9A4B96B3522","Behavioral Health & Social Service Providers","Psychologist","Clinical Child & Adolescent"
"9196","666C7758-9409-419B-A2D3-E906981628E1","Behavioral Health & Social Service Providers","Counselor","Mental Health"
"9197","83DFE21B-CC26-4D40-8D71-F344E423FBD5","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"9198","C8F4504C-9015-4895-8E2A-9891F17623E9","Allopathic & Osteopathic Physicians","Psychiatry & Neurology","Child & Adolescent Psychiatry"
"9199","219F22C9-4F13-475A-879F-7966955BAFAE","Allopathic & Osteopathic Physicians","Obstetrics & Gynecology","Obstetrics"
"9200","8EAED5B9-186F-4A93-8B70-B785DB474C33","Behavioral Health & Social Service Providers","Counselor","Mental Health"
"9201","DD399925-1532-4475-870C-604641ABDC91","Allopathic & Osteopathic Physicians","Pediatrics","General - Not specified"
"9202","28378E35-4C07-470F-A5D4-658B283C2AFA","Behavioral Health & Social Service Providers","Counselor","Mental Health"
"9203","73038100-E016-48B8-9078-6D564B15D1C4","Podiatric Medicine & Surgery Service Providers","Podiatrist","General - Not specified"
"9204","544F5EC3-C8A3-427B-89E8-40739D521EB1","Ambulatory Health Care Facilities","Clinic/Center","Federally Qualified Health Center (FQHC)"
"9205","4A0E8381-C885-4838-A838-B9529D449CA6","Dental Providers","Dentist","General - Not specified"
"9206","CD51305D-E52A-4A52-9D21-E162A3547A5C","Other Service Providers","Case Manager/Care Coordinator","General - Not specified"
"9207","D4B32DDE-967F-48F3-8477-1240B99ED717","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"9208","D5FC2F99-B57F-4D46-A784-1C959BAC1EF0","Nursing Service Providers","Registered Nurse","General - Not specified"
"9209","CBD58AF3-41F4-4831-8EB2-75E160421F81","Pharmacy Service Providers","Pharmacist","General - Not specified"
"9210","D8BAF374-E631-472F-8C51-D1FACEF06AF4","Dietary & Nutritional Service Providers","Dietitian, Registered","General - Not specified"
"9211","ED65AB36-66B2-4D37-94E2-707AF3E4AD68","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"9212","29D7F584-5204-4C2C-A401-4897F4AC248A","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"9213","2BA7A284-7D0F-41E0-BE4C-473BAE4E42DB","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"9214","6D590D30-FE42-4ED2-8497-B27A40C1ED4C","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"9215","A0C48088-D2CF-4A1C-9971-8BDD6B5900A6","Dental Providers","Dentist","General - Not specified"
